Region,Confirmed,Recovered,Deceased
Andhra Pradesh,5.0,0.0,0.0
Chandigarh,5.0,0.0,0.0
Chhattisgarh,1.0,0.0,0.0
Delhi,27.0,3.0,1.0
Gujarat,14.0,0.0,0.0
Haryana,21.0,0.0,0.0
Himachal Pradesh,2.0,1.0,0.0
Jammu and Kashmir,4.0,0.0,0.0
Karnataka,20.0,1.0,1.0
Kerala,52.0,8.0,0.0
Ladakh,13.0,0.0,0.0
Madhya Pradesh,4.0,0.0,0.0
Maharashtra,64.0,0.0,1.0
Odisha,2.0,0.0,0.0
Puducherry,1.0,0.0,0.0
Punjab,13.0,0.0,1.0
Rajasthan,24.0,3.0,0.0
Tamil Nadu,6.0,1.0,0.0
Telangana,21.0,1.0,0.0
Uttar Pradesh,28.0,2.0,0.0
Uttarakhand,3.0,1.0,0.0
West Bengal,4.0,0.0,0.0
National Total,334.0,21.0,4.0
