Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,163.0,93.0,0.0
Andhra Pradesh,29168.0,15412.0,328.0
Arunachal Pradesh,359.0,138.0,2.0
Assam,16071.0,10426.0,35.0
Bihar,16642.0,11498.0,143.0
Chandigarh,559.0,417.0,8.0
Chhattisgarh,4059.0,3153.0,19.0
Dadra and Nagar Haveli and Daman and Diu,479.0,245.0,0.0
Delhi,112494.0,89968.0,3371.0
Goa,2453.0,1487.0,14.0
Gujarat,41820.0,29162.0,2045.0
Haryana,21240.0,15983.0,301.0
Himachal Pradesh,1213.0,929.0,11.0
Jammu and Kashmir,10513.0,5979.0,179.0
Jharkhand,3756.0,2308.0,30.0
Karnataka,38843.0,15409.0,684.0
Kerala,7873.0,4095.0,31.0
Ladakh,1086.0,928.0,1.0
Madhya Pradesh,17632.0,12876.0,653.0
Maharashtra,254427.0,140325.0,10289.0
Manipur,1609.0,896.0,0.0
Meghalaya,306.0,66.0,2.0
Mizoram,231.0,150.0,0.0
Nagaland,774.0,327.0,0.0
Odisha,13121.0,8750.0,64.0
Puducherry,1418.0,739.0,18.0
Punjab,7821.0,5392.0,199.0
Rajasthan,24392.0,18103.0,510.0
Sikkim,153.0,81.0,0.0
Tamil Nadu,138470.0,89532.0,1966.0
Telangana,34671.0,22482.0,356.0
Tripura,2054.0,1421.0,2.0
Uttarakhand,3537.0,2786.0,47.0
Uttar Pradesh,36476.0,23334.0,934.0
West Bengal,30013.0,18581.0,932.0
National Total,875896.0,553471.0,23174.0
