Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,207.0,152.0,0.0
Andhra Pradesh,53724.0,24228.0,696.0
Arunachal Pradesh,790.0,285.0,3.0
Assam,25382.0,17095.0,58.0
Bihar,27646.0,17433.0,217.0
Chandigarh,737.0,518.0,12.0
Chhattisgarh,5561.0,3944.0,25.0
Dadra and Nagar Haveli and Daman and Diu,684.0,448.0,2.0
Delhi,123747.0,104918.0,3663.0
Goa,3853.0,2361.0,23.0
Gujarat,49353.0,35678.0,2162.0
Haryana,26858.0,20226.0,355.0
Himachal Pradesh,1631.0,1067.0,11.0
Jammu and Kashmir,14650.0,8274.0,254.0
Jharkhand,5756.0,2810.0,53.0
Karnataka,67420.0,23795.0,1403.0
Kerala,13274.0,5616.0,43.0
Ladakh,1195.0,1007.0,2.0
Madhya Pradesh,23310.0,15684.0,738.0
Maharashtra,318695.0,175029.0,12030.0
Manipur,1925.0,1307.0,0.0
Meghalaya,466.0,66.0,4.0
Mizoram,297.0,168.0,0.0
Nagaland,1021.0,484.0,0.0
Odisha,18110.0,12910.0,97.0
Puducherry,2092.0,1265.0,29.0
Punjab,10510.0,7118.0,262.0
Rajasthan,30390.0,22195.0,568.0
Sikkim,305.0,92.0,0.0
Tamil Nadu,175678.0,121776.0,2551.0
Telangana,46274.0,34323.0,422.0
Tripura,3079.0,1845.0,7.0
Uttarakhand,4642.0,3212.0,55.0
Uttar Pradesh,51160.0,30831.0,1192.0
West Bengal,44769.0,26418.0,1147.0
National Total,1155191.0,724578.0,28084.0
