Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,4851.0,2745.0,75.0
Arunachal Pradesh,51.0,1.0,0.0
Assam,2776.0,665.0,4.0
Bihar,5202.0,2499.0,31.0
Chandigarh,317.0,273.0,5.0
Chhattisgarh,1160.0,308.0,4.0
Dadra and Nagar Haveli and Daman and Diu,22.0,2.0,0.0
Delhi,29943.0,11357.0,874.0
Goa,330.0,67.0,0.0
Gujarat,20545.0,13956.0,1280.0
Haryana,4854.0,2134.0,39.0
Himachal Pradesh,421.0,227.0,5.0
Jammu and Kashmir,4285.0,1324.0,45.0
Jharkhand,1256.0,519.0,7.0
Karnataka,5760.0,2519.0,64.0
Kerala,2005.0,814.0,16.0
Ladakh,103.0,52.0,1.0
Madhya Pradesh,9638.0,6536.0,414.0
Maharashtra,88528.0,40975.0,3169.0
Manipur,272.0,58.0,0.0
Meghalaya,36.0,13.0,1.0
Mizoram,42.0,1.0,0.0
Nagaland,123.0,8.0,0.0
Odisha,2994.0,1993.0,9.0
Puducherry,127.0,52.0,0.0
Punjab,2663.0,2128.0,53.0
Rajasthan,10763.0,8004.0,246.0
Sikkim,7.0,0.0,0.0
Tamil Nadu,33229.0,17527.0,286.0
Telangana,3650.0,1710.0,137.0
Tripura,838.0,192.0,0.0
Uttarakhand,1411.0,714.0,13.0
Uttar Pradesh,10947.0,6344.0,283.0
West Bengal,8613.0,3465.0,405.0
National Total,257795.0,129215.0,7466.0
