Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2137.0,1142.0,47.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,80.0,39.0,2.0
Bihar,940.0,388.0,7.0
Chandigarh,187.0,28.0,3.0
Chhattisgarh,59.0,55.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,7998.0,2858.0,106.0
Goa,7.0,7.0,0.0
Gujarat,9267.0,3562.0,566.0
Haryana,793.0,418.0,11.0
Himachal Pradesh,66.0,39.0,2.0
Jammu and Kashmir,971.0,466.0,11.0
Jharkhand,173.0,79.0,3.0
Karnataka,959.0,451.0,33.0
Kerala,534.0,490.0,4.0
Ladakh,43.0,22.0,0.0
Madhya Pradesh,4173.0,2004.0,232.0
Maharashtra,25922.0,5547.0,975.0
Manipur,2.0,2.0,0.0
Meghalaya,13.0,10.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,538.0,143.0,3.0
Puducherry,13.0,9.0,1.0
Punjab,1924.0,200.0,32.0
Rajasthan,4328.0,2459.0,121.0
Tamil Nadu,9227.0,2176.0,64.0
Telangana,1367.0,940.0,34.0
Tripura,155.0,16.0,0.0
Uttarakhand,72.0,46.0,1.0
Uttar Pradesh,3729.0,1902.0,83.0
West Bengal,2290.0,702.0,207.0
National Total,78003.0,26235.0,2549.0
