Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,38.0,33.0,0.0
Andhra Pradesh,6163.0,3314.0,84.0
Arunachal Pradesh,91.0,7.0,0.0
Assam,4049.0,1960.0,8.0
Bihar,6470.0,4170.0,39.0
Chandigarh,352.0,293.0,5.0
Chhattisgarh,1662.0,763.0,8.0
Dadra and Nagar Haveli and Daman and Diu,36.0,2.0,0.0
Delhi,41182.0,15823.0,1327.0
Goa,564.0,74.0,0.0
Gujarat,23544.0,16325.0,1477.0
Haryana,7208.0,3003.0,88.0
Himachal Pradesh,518.0,337.0,7.0
Jammu and Kashmir,5041.0,2389.0,59.0
Jharkhand,1745.0,905.0,8.0
Karnataka,7000.0,3955.0,86.0
Kerala,2461.0,1102.0,19.0
Ladakh,549.0,80.0,1.0
Madhya Pradesh,10802.0,7677.0,459.0
Maharashtra,107958.0,50978.0,3950.0
Manipur,458.0,91.0,0.0
Meghalaya,44.0,25.0,1.0
Mizoram,112.0,1.0,0.0
Nagaland,168.0,88.0,0.0
Odisha,3909.0,2708.0,11.0
Puducherry,194.0,91.0,5.0
Punjab,3140.0,2356.0,67.0
Rajasthan,12694.0,9566.0,292.0
Sikkim,68.0,4.0,0.0
Tamil Nadu,44661.0,24547.0,435.0
Telangana,4974.0,2377.0,185.0
Tripura,1076.0,315.0,1.0
Uttarakhand,1819.0,1111.0,24.0
Uttar Pradesh,13615.0,8268.0,399.0
West Bengal,11087.0,5060.0,475.0
National Total,325452.0,169798.0,9520.0
