Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,59.0,43.0,0.0
Andhra Pradesh,10884.0,4988.0,136.0
Arunachal Pradesh,160.0,38.0,1.0
Assam,6321.0,4033.0,9.0
Bihar,8473.0,6441.0,57.0
Chandigarh,423.0,329.0,6.0
Chhattisgarh,2452.0,1755.0,12.0
Dadra and Nagar Haveli and Daman and Diu,155.0,32.0,0.0
Delhi,73780.0,44765.0,2429.0
Goa,995.0,335.0,2.0
Gujarat,29520.0,21498.0,1753.0
Haryana,12463.0,7380.0,198.0
Himachal Pradesh,839.0,477.0,9.0
Jammu and Kashmir,6549.0,3967.0,90.0
Jharkhand,2262.0,1605.0,12.0
Karnataka,10560.0,6670.0,170.0
Kerala,3726.0,1943.0,22.0
Ladakh,941.0,358.0,1.0
Madhya Pradesh,12596.0,9619.0,542.0
Maharashtra,147741.0,77453.0,6931.0
Manipur,1056.0,354.0,0.0
Meghalaya,46.0,42.0,1.0
Mizoram,145.0,30.0,0.0
Nagaland,355.0,160.0,0.0
Odisha,5962.0,4291.0,17.0
Puducherry,502.0,187.0,9.0
Punjab,4769.0,3192.0,120.0
Rajasthan,16296.0,12840.0,379.0
Sikkim,85.0,39.0,0.0
Tamil Nadu,70977.0,39999.0,911.0
Telangana,11364.0,4688.0,230.0
Tripura,1290.0,1019.0,1.0
Uttarakhand,2691.0,1758.0,36.0
Uttar Pradesh,20193.0,13119.0,611.0
West Bengal,15648.0,10190.0,606.0
National Total,482278.0,285637.0,15301.0
