Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,14.0,1.0,0.0
Andaman and Nicobar Islands,9.0,0.0,0.0
Bihar,9.0,0.0,1.0
Chandigarh,8.0,0.0,0.0
Chhattisgarh,6.0,0.0,0.0
Delhi,39.0,6.0,2.0
Goa,3.0,0.0,0.0
Gujarat,53.0,0.0,4.0
Haryana,33.0,12.0,0.0
Himachal Pradesh,3.0,0.0,1.0
Jammu and Kashmir,31.0,1.0,1.0
Karnataka,76.0,5.0,3.0
Kerala,182.0,15.0,1.0
Ladakh,13.0,3.0,0.0
Madhya Pradesh,30.0,0.0,2.0
Maharashtra,186.0,25.0,6.0
Manipur,1.0,0.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,3.0,0.0,0.0
Puducherry,1.0,0.0,0.0
Punjab,38.0,1.0,1.0
Rajasthan,54.0,3.0,0.0
Tamil Nadu,42.0,2.0,1.0
Telangana,66.0,1.0,1.0
Uttarakhand,6.0,1.0,0.0
Uttar Pradesh,55.0,11.0,0.0
West Bengal,17.0,0.0,1.0
National Total,979.0,87.0,25.0
