Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2532.0,1621.0,52.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,142.0,41.0,4.0
Bihar,1498.0,534.0,9.0
Chandigarh,200.0,57.0,3.0
Chhattisgarh,101.0,59.0,0.0
Dadra and Nagar Haveli,1.0,0.0,0.0
Delhi,10554.0,4750.0,168.0
Goa,46.0,7.0,0.0
Gujarat,12140.0,5043.0,719.0
Haryana,964.0,627.0,14.0
Himachal Pradesh,92.0,47.0,3.0
Jammu and Kashmir,1317.0,653.0,17.0
Jharkhand,231.0,127.0,3.0
Karnataka,1397.0,544.0,40.0
Kerala,642.0,497.0,4.0
Ladakh,43.0,43.0,0.0
Madhya Pradesh,5465.0,2630.0,258.0
Maharashtra,37136.0,9639.0,1325.0
Manipur,9.0,2.0,0.0
Meghalaya,13.0,12.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,978.0,277.0,5.0
Puducherry,18.0,9.0,1.0
Punjab,2002.0,1642.0,38.0
Rajasthan,5845.0,3337.0,143.0
Tamil Nadu,12448.0,4895.0,84.0
Telangana,1634.0,1010.0,38.0
Tripura,173.0,116.0,0.0
Uttarakhand,111.0,52.0,1.0
Uttar Pradesh,4926.0,2918.0,123.0
West Bengal,2961.0,1074.0,250.0
National Total,105654.0,42298.0,3303.0
