Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2474.0,1552.0,50.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,107.0,41.0,2.0
Bihar,1391.0,494.0,9.0
Chandigarh,196.0,54.0,3.0
Chhattisgarh,93.0,59.0,0.0
Dadra and Nagar Haveli,1.0,0.0,0.0
Delhi,10054.0,4485.0,168.0
Goa,38.0,7.0,0.0
Gujarat,11745.0,4804.0,694.0
Haryana,928.0,598.0,14.0
Himachal Pradesh,90.0,44.0,3.0
Jammu and Kashmir,1289.0,609.0,15.0
Jharkhand,223.0,113.0,3.0
Karnataka,1246.0,530.0,37.0
Kerala,630.0,497.0,4.0
Ladakh,43.0,41.0,0.0
Madhya Pradesh,5236.0,2435.0,252.0
Maharashtra,35058.0,8437.0,1249.0
Manipur,7.0,2.0,0.0
Meghalaya,13.0,11.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,876.0,220.0,4.0
Puducherry,18.0,9.0,1.0
Punjab,1980.0,1547.0,37.0
Rajasthan,5507.0,3218.0,138.0
Tamil Nadu,11760.0,4406.0,81.0
Telangana,1597.0,1000.0,35.0
Tripura,167.0,85.0,0.0
Uttarakhand,93.0,52.0,1.0
Uttar Pradesh,4605.0,2783.0,118.0
West Bengal,2825.0,1006.0,244.0
National Total,100325.0,39174.0,3163.0
