Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,38.0,33.0,0.0
Andhra Pradesh,5965.0,3195.0,82.0
Arunachal Pradesh,87.0,4.0,0.0
Assam,3718.0,1584.0,8.0
Bihar,6290.0,3956.0,39.0
Chandigarh,345.0,286.0,5.0
Chhattisgarh,1512.0,631.0,6.0
Dadra and Nagar Haveli and Daman and Diu,35.0,2.0,0.0
Delhi,38958.0,14945.0,1271.0
Goa,523.0,70.0,0.0
Gujarat,23038.0,15883.0,1448.0
Haryana,6749.0,2803.0,78.0
Himachal Pradesh,502.0,313.0,6.0
Jammu and Kashmir,4878.0,2269.0,55.0
Jharkhand,1711.0,816.0,8.0
Karnataka,6824.0,3648.0,81.0
Kerala,2407.0,1046.0,19.0
Ladakh,437.0,68.0,1.0
Madhya Pradesh,10641.0,7377.0,447.0
Maharashtra,104568.0,49346.0,3830.0
Manipur,449.0,91.0,0.0
Meghalaya,44.0,22.0,1.0
Mizoram,107.0,1.0,0.0
Nagaland,163.0,76.0,0.0
Odisha,3723.0,2594.0,10.0
Puducherry,176.0,82.0,2.0
Punjab,3063.0,2327.0,65.0
Rajasthan,12401.0,9337.0,282.0
Sikkim,63.0,4.0,0.0
Tamil Nadu,42687.0,23409.0,397.0
Telangana,4737.0,2352.0,182.0
Tripura,1046.0,315.0,1.0
Uttarakhand,1785.0,1077.0,23.0
Uttar Pradesh,13118.0,7875.0,385.0
West Bengal,10698.0,4542.0,463.0
National Total,313486.0,162379.0,9195.0
