Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,3557.0,3278.0,52.0
Andhra Pradesh,575079.0,476903.0,4972.0
Arunachal Pradesh,6298.0,4531.0,11.0
Assam,144166.0,115054.0,482.0
Bihar,160366.0,145560.0,831.0
Chandigarh,8245.0,5300.0,98.0
Chhattisgarh,67327.0,33109.0,573.0
Dadra and Nagar Haveli and Daman and Diu,2763.0,2513.0,2.0
Delhi,221533.0,188122.0,4770.0
Goa,24898.0,19648.0,304.0
Gujarat,114834.0,95138.0,3227.0
Haryana,96129.0,74712.0,1000.0
Himachal Pradesh,9923.0,6182.0,82.0
Jammu and Kashmir,55325.0,36381.0,895.0
Jharkhand,62737.0,48112.0,561.0
Karnataka,467689.0,361823.0,7384.0
Kerala,110818.0,79809.0,454.0
Ladakh,3419.0,2475.0,41.0
Madhya Pradesh,90730.0,67711.0,1791.0
Maharashtra,1077374.0,755850.0,29894.0
Manipur,7971.0,6340.0,46.0
Meghalaya,3864.0,2151.0,27.0
Mizoram,1468.0,919.0,0.0
Nagaland,5214.0,3915.0,10.0
Odisha,155005.0,122024.0,637.0
Puducherry,20226.0,15027.0,394.0
Punjab,82113.0,58999.0,2424.0
Rajasthan,104138.0,86162.0,1250.0
Sikkim,2119.0,1521.0,16.0
Tamil Nadu,508511.0,453165.0,8434.0
Telangana,160571.0,129187.0,984.0
Tripura,19696.0,11925.0,207.0
Uttarakhand,33016.0,22213.0,429.0
Uttar Pradesh,317195.0,245417.0,4491.0
West Bengal,205919.0,178223.0,4003.0
National Total,4930236.0,3859399.0,80776.0
