Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,56.0,43.0,0.0
Andhra Pradesh,10331.0,4779.0,124.0
Arunachal Pradesh,158.0,38.0,0.0
Assam,6198.0,3958.0,9.0
Bihar,8209.0,6113.0,57.0
Chandigarh,420.0,323.0,6.0
Chhattisgarh,2419.0,1627.0,12.0
Dadra and Nagar Haveli and Daman and Diu,120.0,30.0,0.0
Delhi,70390.0,41437.0,2365.0
Goa,951.0,289.0,2.0
Gujarat,28943.0,21088.0,1735.0
Haryana,12010.0,6925.0,188.0
Himachal Pradesh,806.0,466.0,8.0
Jammu and Kashmir,6422.0,3818.0,88.0
Jharkhand,2207.0,1570.0,11.0
Karnataka,10118.0,6151.0,164.0
Kerala,3603.0,1888.0,22.0
Ladakh,941.0,274.0,1.0
Madhya Pradesh,12448.0,9473.0,534.0
Maharashtra,142900.0,73792.0,6739.0
Manipur,970.0,328.0,0.0
Meghalaya,46.0,42.0,1.0
Mizoram,142.0,19.0,0.0
Nagaland,347.0,148.0,0.0
Odisha,5752.0,4123.0,17.0
Puducherry,461.0,176.0,9.0
Punjab,4627.0,3099.0,113.0
Rajasthan,16009.0,12611.0,375.0
Sikkim,84.0,39.0,0.0
Tamil Nadu,67468.0,37763.0,866.0
Telangana,10444.0,4361.0,225.0
Tripura,1259.0,897.0,1.0
Uttarakhand,2623.0,1721.0,35.0
Uttar Pradesh,19557.0,12586.0,596.0
West Bengal,15173.0,9702.0,591.0
National Total,464612.0,271697.0,14894.0
