Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,348.0,6.0,4.0
Andaman and Nicobar Islands,11.0,0.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,28.0,0.0,0.0
Bihar,38.0,0.0,1.0
Chandigarh,18.0,7.0,0.0
Chhattisgarh,10.0,9.0,0.0
Delhi,669.0,21.0,9.0
Goa,7.0,0.0,0.0
Gujarat,179.0,25.0,16.0
Haryana,147.0,28.0,3.0
Himachal Pradesh,18.0,2.0,1.0
Jammu and Kashmir,158.0,4.0,4.0
Jharkhand,4.0,0.0,0.0
Karnataka,181.0,28.0,5.0
Kerala,345.0,83.0,2.0
Ladakh,14.0,10.0,0.0
Madhya Pradesh,229.0,0.0,13.0
Maharashtra,1135.0,117.0,72.0
Manipur,1.0,1.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,42.0,2.0,1.0
Puducherry,5.0,1.0,0.0
Punjab,101.0,4.0,8.0
Rajasthan,381.0,21.0,3.0
Tamil Nadu,738.0,21.0,8.0
Telangana,427.0,35.0,7.0
Tripura,1.0,0.0,0.0
Uttarakhand,33.0,5.0,0.0
Uttar Pradesh,361.0,27.0,4.0
West Bengal,103.0,16.0,5.0
National Total,5734.0,473.0,166.0
