Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,147.0,75.0,0.0
Andhra Pradesh,21197.0,9745.0,252.0
Arunachal Pradesh,276.0,105.0,2.0
Assam,12522.0,8329.0,14.0
Bihar,12570.0,9284.0,104.0
Chandigarh,494.0,401.0,7.0
Chhattisgarh,3415.0,2751.0,14.0
Dadra and Nagar Haveli and Daman and Diu,405.0,183.0,0.0
Delhi,102831.0,74217.0,3165.0
Goa,1903.0,1156.0,8.0
Gujarat,37550.0,26720.0,1977.0
Haryana,17999.0,13645.0,279.0
Himachal Pradesh,1083.0,790.0,11.0
Jammu and Kashmir,8931.0,5399.0,143.0
Jharkhand,2996.0,2104.0,22.0
Karnataka,26815.0,11098.0,416.0
Kerala,5894.0,3452.0,27.0
Ladakh,1041.0,836.0,1.0
Madhya Pradesh,15627.0,11768.0,622.0
Maharashtra,217121.0,118558.0,9250.0
Manipur,1430.0,771.0,0.0
Meghalaya,80.0,43.0,1.0
Mizoram,197.0,133.0,0.0
Nagaland,625.0,243.0,0.0
Odisha,10097.0,6703.0,42.0
Puducherry,930.0,434.0,14.0
Punjab,6749.0,4554.0,175.0
Rajasthan,21404.0,16575.0,472.0
Sikkim,125.0,70.0,0.0
Tamil Nadu,118594.0,71116.0,1636.0
Telangana,27612.0,16287.0,313.0
Tripura,1704.0,1248.0,1.0
Uttarakhand,3230.0,2621.0,43.0
Uttar Pradesh,29968.0,19627.0,827.0
West Bengal,23837.0,15790.0,804.0
National Total,737399.0,456831.0,20642.0
