Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,48.0,37.0,0.0
Andhra Pradesh,9372.0,4495.0,111.0
Arunachal Pradesh,139.0,21.0,0.0
Assam,5586.0,3521.0,9.0
Bihar,7825.0,5781.0,55.0
Chandigarh,411.0,322.0,6.0
Chhattisgarh,2303.0,1513.0,12.0
Dadra and Nagar Haveli and Daman and Diu,91.0,27.0,0.0
Delhi,62655.0,36602.0,2233.0
Goa,864.0,152.0,1.0
Gujarat,27825.0,19909.0,1684.0
Haryana,11025.0,5916.0,169.0
Himachal Pradesh,727.0,437.0,8.0
Jammu and Kashmir,6088.0,3531.0,85.0
Jharkhand,2137.0,1469.0,11.0
Karnataka,9399.0,5730.0,142.0
Kerala,3310.0,1749.0,21.0
Ladakh,847.0,136.0,1.0
Madhya Pradesh,12078.0,9215.0,521.0
Maharashtra,135796.0,67706.0,6283.0
Manipur,898.0,250.0,0.0
Meghalaya,44.0,37.0,1.0
Mizoram,141.0,9.0,0.0
Nagaland,280.0,141.0,0.0
Odisha,5303.0,3863.0,15.0
Puducherry,383.0,149.0,8.0
Punjab,4235.0,2825.0,101.0
Rajasthan,15232.0,11910.0,356.0
Sikkim,78.0,29.0,0.0
Tamil Nadu,62087.0,34112.0,794.0
Telangana,8674.0,4005.0,217.0
Tripura,1237.0,782.0,1.0
Uttarakhand,2402.0,1521.0,28.0
Uttar Pradesh,18322.0,11601.0,569.0
West Bengal,14358.0,8687.0,569.0
National Total,432200.0,248190.0,14011.0
