Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,4708.0,2682.0,75.0
Arunachal Pradesh,51.0,1.0,0.0
Assam,2565.0,615.0,4.0
Bihar,5088.0,2480.0,30.0
Chandigarh,314.0,273.0,5.0
Chhattisgarh,1073.0,283.0,4.0
Dadra and Nagar Haveli and Daman and Diu,20.0,2.0,0.0
Delhi,28936.0,10999.0,812.0
Goa,300.0,65.0,0.0
Gujarat,20070.0,13635.0,1249.0
Haryana,4448.0,2134.0,28.0
Himachal Pradesh,413.0,224.0,5.0
Jammu and Kashmir,4087.0,1216.0,41.0
Jharkhand,1099.0,490.0,7.0
Karnataka,5452.0,2132.0,61.0
Kerala,1914.0,803.0,15.0
Ladakh,103.0,50.0,1.0
Madhya Pradesh,9401.0,6331.0,412.0
Maharashtra,85975.0,39314.0,3060.0
Manipur,172.0,52.0,0.0
Meghalaya,36.0,13.0,1.0
Mizoram,34.0,1.0,0.0
Nagaland,118.0,8.0,0.0
Odisha,2856.0,1894.0,9.0
Puducherry,99.0,36.0,0.0
Punjab,2608.0,2106.0,51.0
Rajasthan,10599.0,7641.0,240.0
Sikkim,7.0,0.0,0.0
Tamil Nadu,31667.0,16999.0,269.0
Telangana,3650.0,1710.0,137.0
Tripura,800.0,192.0,0.0
Uttarakhand,1355.0,528.0,13.0
Uttar Pradesh,10536.0,6185.0,275.0
West Bengal,8187.0,3303.0,396.0
National Total,248774.0,124430.0,7200.0
