Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,16.0,11.0,0.0
Andhra Pradesh,722.0,92.0,20.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,35.0,19.0,1.0
Bihar,113.0,42.0,2.0
Chandigarh,26.0,13.0,0.0
Chhattisgarh,36.0,25.0,0.0
Delhi,2081.0,431.0,47.0
Goa,7.0,7.0,0.0
Gujarat,1939.0,131.0,71.0
Haryana,254.0,127.0,3.0
Himachal Pradesh,39.0,16.0,1.0
Jammu and Kashmir,368.0,71.0,5.0
Jharkhand,46.0,0.0,2.0
Karnataka,408.0,112.0,16.0
Kerala,408.0,291.0,3.0
Ladakh,18.0,14.0,0.0
Madhya Pradesh,1485.0,127.0,74.0
Maharashtra,4666.0,572.0,232.0
Manipur,2.0,2.0,0.0
Meghalaya,11.0,0.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,74.0,24.0,1.0
Puducherry,7.0,3.0,0.0
Punjab,245.0,38.0,16.0
Rajasthan,1576.0,205.0,25.0
Tamil Nadu,1520.0,457.0,17.0
Telangana,873.0,190.0,23.0
Tripura,2.0,1.0,0.0
Uttarakhand,46.0,18.0,0.0
Uttar Pradesh,1184.0,140.0,18.0
West Bengal,392.0,73.0,12.0
National Total,18601.0,3252.0,590.0
