Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,427.0,11.0,7.0
Andaman and Nicobar Islands,11.0,10.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,29.0,0.0,1.0
Bihar,64.0,19.0,1.0
Chandigarh,21.0,7.0,0.0
Chhattisgarh,31.0,10.0,0.0
Delhi,1154.0,27.0,24.0
Goa,7.0,5.0,0.0
Gujarat,516.0,44.0,25.0
Haryana,185.0,29.0,3.0
Himachal Pradesh,32.0,13.0,1.0
Jammu and Kashmir,245.0,6.0,4.0
Jharkhand,19.0,0.0,2.0
Karnataka,232.0,57.0,6.0
Kerala,376.0,179.0,2.0
Ladakh,15.0,10.0,0.0
Madhya Pradesh,564.0,0.0,36.0
Maharashtra,1985.0,217.0,149.0
Manipur,2.0,1.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,54.0,12.0,1.0
Puducherry,7.0,1.0,0.0
Punjab,151.0,5.0,11.0
Rajasthan,804.0,21.0,3.0
Tamil Nadu,1043.0,50.0,11.0
Telangana,504.0,43.0,9.0
Tripura,2.0,0.0,0.0
Uttarakhand,35.0,5.0,0.0
Uttar Pradesh,483.0,46.0,5.0
West Bengal,152.0,29.0,7.0
National Total,9152.0,857.0,308.0
