Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,161.0,1.0,1.0
Andaman and Nicobar Islands,10.0,0.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,24.0,0.0,0.0
Bihar,30.0,0.0,1.0
Chandigarh,18.0,0.0,0.0
Chhattisgarh,9.0,3.0,0.0
Delhi,445.0,15.0,6.0
Goa,7.0,0.0,0.0
Gujarat,105.0,14.0,10.0
Haryana,49.0,24.0,0.0
Himachal Pradesh,6.0,1.0,1.0
Jammu and Kashmir,92.0,4.0,2.0
Jharkhand,2.0,0.0,0.0
Karnataka,144.0,12.0,4.0
Kerala,306.0,49.0,2.0
Ladakh,14.0,10.0,0.0
Madhya Pradesh,104.0,0.0,6.0
Maharashtra,490.0,42.0,24.0
Manipur,2.0,0.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,20.0,0.0,0.0
Puducherry,5.0,1.0,0.0
Punjab,57.0,1.0,5.0
Rajasthan,200.0,21.0,0.0
Tamil Nadu,485.0,6.0,3.0
Telangana,269.0,32.0,7.0
Uttarakhand,22.0,2.0,0.0
Uttar Pradesh,227.0,19.0,2.0
West Bengal,69.0,10.0,3.0
National Total,3374.0,267.0,77.0
