Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,3679.0,2349.0,62.0
Arunachal Pradesh,4.0,1.0,0.0
Assam,1272.0,185.0,4.0
Bihar,3815.0,1710.0,21.0
Chandigarh,293.0,199.0,4.0
Chhattisgarh,498.0,115.0,1.0
Dadra and Nagar Haveli and Daman and Diu,2.0,0.0,0.0
Delhi,19844.0,8478.0,473.0
Goa,70.0,42.0,0.0
Gujarat,16779.0,9919.0,1038.0
Haryana,2091.0,1048.0,20.0
Himachal Pradesh,331.0,120.0,5.0
Jammu and Kashmir,2446.0,927.0,28.0
Jharkhand,610.0,256.0,5.0
Karnataka,3221.0,1218.0,51.0
Kerala,1269.0,590.0,9.0
Ladakh,74.0,43.0,0.0
Madhya Pradesh,8089.0,4842.0,350.0
Maharashtra,67655.0,29329.0,2286.0
Manipur,71.0,11.0,0.0
Meghalaya,27.0,12.0,1.0
Mizoram,1.0,1.0,0.0
Nagaland,43.0,0.0,0.0
Odisha,1948.0,1126.0,7.0
Puducherry,70.0,25.0,0.0
Punjab,2263.0,1987.0,45.0
Rajasthan,8831.0,5927.0,194.0
Sikkim,1.0,0.0,0.0
Tamil Nadu,22333.0,12757.0,173.0
Telangana,2698.0,1428.0,82.0
Tripura,313.0,173.0,0.0
Uttarakhand,907.0,102.0,5.0
Uttar Pradesh,7823.0,4709.0,213.0
West Bengal,5501.0,2157.0,317.0
National Total,184905.0,91819.0,5394.0
