Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,473.0,14.0,9.0
Andaman and Nicobar Islands,11.0,10.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,31.0,0.0,1.0
Bihar,66.0,26.0,1.0
Chandigarh,21.0,7.0,0.0
Chhattisgarh,31.0,10.0,0.0
Delhi,1510.0,30.0,28.0
Goa,7.0,5.0,0.0
Gujarat,617.0,55.0,26.0
Haryana,199.0,34.0,3.0
Himachal Pradesh,32.0,13.0,1.0
Jammu and Kashmir,270.0,16.0,4.0
Jharkhand,24.0,0.0,2.0
Karnataka,258.0,65.0,9.0
Kerala,379.0,198.0,3.0
Ladakh,15.0,10.0,0.0
Madhya Pradesh,730.0,51.0,50.0
Maharashtra,2337.0,229.0,160.0
Manipur,2.0,1.0,0.0
Meghalaya,1.0,0.0,0.0
Mizoram,1.0,0.0,0.0
Nagaland,1.0,0.0,0.0
Odisha,55.0,18.0,1.0
Puducherry,7.0,1.0,0.0
Punjab,176.0,14.0,12.0
Rajasthan,879.0,133.0,3.0
Tamil Nadu,1173.0,58.0,11.0
Telangana,624.0,100.0,17.0
Tripura,2.0,0.0,0.0
Uttarakhand,35.0,7.0,0.0
Uttar Pradesh,657.0,49.0,5.0
West Bengal,190.0,36.0,7.0
National Total,10815.0,1190.0,353.0
