Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,38.0,33.0,0.0
Andhra Pradesh,5429.0,3048.0,80.0
Arunachal Pradesh,61.0,4.0,0.0
Assam,3319.0,1432.0,6.0
Bihar,5983.0,3266.0,36.0
Chandigarh,332.0,286.0,5.0
Chhattisgarh,1398.0,447.0,6.0
Dadra and Nagar Haveli and Daman and Diu,30.0,2.0,0.0
Delhi,34687.0,12731.0,1085.0
Goa,417.0,67.0,0.0
Gujarat,22032.0,15101.0,1385.0
Haryana,5968.0,2260.0,64.0
Himachal Pradesh,470.0,280.0,6.0
Jammu and Kashmir,4574.0,1820.0,52.0
Jharkhand,1599.0,630.0,8.0
Karnataka,6245.0,2977.0,72.0
Kerala,2244.0,968.0,18.0
Ladakh,135.0,54.0,1.0
Madhya Pradesh,10241.0,7042.0,431.0
Maharashtra,97648.0,46078.0,3590.0
Manipur,366.0,73.0,0.0
Meghalaya,44.0,18.0,1.0
Mizoram,102.0,1.0,0.0
Nagaland,128.0,22.0,0.0
Odisha,3386.0,2354.0,9.0
Puducherry,157.0,67.0,2.0
Punjab,2887.0,2259.0,59.0
Rajasthan,11838.0,8775.0,265.0
Sikkim,14.0,2.0,0.0
Tamil Nadu,38716.0,20705.0,349.0
Telangana,4320.0,1993.0,165.0
Tripura,913.0,278.0,1.0
Uttarakhand,1643.0,842.0,15.0
Uttar Pradesh,12088.0,7292.0,345.0
West Bengal,9768.0,3988.0,442.0
National Total,289220.0,147195.0,8498.0
