Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,11.0,0.0
Andhra Pradesh,1097.0,231.0,31.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,36.0,19.0,1.0
Bihar,251.0,46.0,2.0
Chandigarh,30.0,17.0,0.0
Chhattisgarh,37.0,32.0,0.0
Delhi,2625.0,869.0,54.0
Goa,7.0,7.0,0.0
Gujarat,3071.0,282.0,133.0
Haryana,289.0,176.0,3.0
Himachal Pradesh,40.0,22.0,1.0
Jammu and Kashmir,494.0,112.0,6.0
Jharkhand,67.0,13.0,3.0
Karnataka,501.0,177.0,18.0
Kerala,458.0,338.0,4.0
Ladakh,20.0,14.0,0.0
Madhya Pradesh,2096.0,210.0,99.0
Maharashtra,7628.0,1076.0,323.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,0.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,103.0,34.0,1.0
Puducherry,7.0,3.0,0.0
Punjab,298.0,67.0,17.0
Rajasthan,2083.0,493.0,33.0
Tamil Nadu,1821.0,960.0,23.0
Telangana,991.0,280.0,26.0
Tripura,2.0,2.0,0.0
Uttarakhand,50.0,26.0,0.0
Uttar Pradesh,1843.0,289.0,29.0
West Bengal,611.0,105.0,18.0
National Total,26605.0,5914.0,826.0
