Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,156.0,92.0,0.0
Andhra Pradesh,25422.0,13194.0,292.0
Arunachal Pradesh,335.0,120.0,2.0
Assam,14600.0,9147.0,27.0
Bihar,14575.0,10109.0,119.0
Chandigarh,539.0,408.0,7.0
Chhattisgarh,3767.0,3028.0,17.0
Dadra and Nagar Haveli and Daman and Diu,459.0,211.0,0.0
Delhi,109140.0,84694.0,3300.0
Goa,2251.0,1347.0,9.0
Gujarat,40069.0,28147.0,2022.0
Haryana,19934.0,14904.0,290.0
Himachal Pradesh,1171.0,883.0,11.0
Jammu and Kashmir,9888.0,5786.0,159.0
Jharkhand,3419.0,2224.0,23.0
Karnataka,33418.0,13836.0,543.0
Kerala,6950.0,3820.0,27.0
Ladakh,1064.0,917.0,1.0
Madhya Pradesh,16657.0,12481.0,638.0
Maharashtra,238461.0,132625.0,9893.0
Manipur,1582.0,832.0,0.0
Meghalaya,207.0,66.0,2.0
Mizoram,226.0,143.0,0.0
Nagaland,732.0,304.0,0.0
Odisha,11956.0,7972.0,56.0
Puducherry,1272.0,637.0,17.0
Punjab,7357.0,5017.0,187.0
Rajasthan,23174.0,17620.0,497.0
Sikkim,134.0,80.0,0.0
Tamil Nadu,130261.0,82324.0,1829.0
Telangana,32224.0,19205.0,339.0
Tripura,1918.0,1372.0,1.0
Uttarakhand,3373.0,2706.0,46.0
Uttar Pradesh,33700.0,21787.0,889.0
West Bengal,27109.0,17348.0,880.0
National Total,817500.0,515386.0,22123.0
