Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,381.0,11.0,6.0
Andaman and Nicobar Islands,11.0,10.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,29.0,0.0,1.0
Bihar,64.0,19.0,1.0
Chandigarh,19.0,7.0,0.0
Chhattisgarh,25.0,10.0,0.0
Delhi,1069.0,25.0,19.0
Goa,7.0,5.0,0.0
Gujarat,432.0,44.0,22.0
Haryana,185.0,29.0,3.0
Himachal Pradesh,32.0,6.0,1.0
Jammu and Kashmir,224.0,6.0,4.0
Jharkhand,17.0,0.0,1.0
Karnataka,226.0,37.0,6.0
Kerala,374.0,142.0,2.0
Ladakh,15.0,10.0,0.0
Madhya Pradesh,564.0,0.0,36.0
Maharashtra,1761.0,208.0,127.0
Manipur,2.0,1.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,54.0,12.0,1.0
Puducherry,7.0,1.0,0.0
Punjab,151.0,5.0,11.0
Rajasthan,700.0,21.0,3.0
Tamil Nadu,969.0,44.0,10.0
Telangana,504.0,43.0,9.0
Tripura,2.0,0.0,0.0
Uttarakhand,35.0,5.0,0.0
Uttar Pradesh,452.0,45.0,5.0
West Bengal,134.0,19.0,5.0
National Total,8447.0,765.0,273.0
