Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,41.0,33.0,0.0
Andhra Pradesh,6456.0,3316.0,88.0
Arunachal Pradesh,91.0,7.0,0.0
Assam,4158.0,2166.0,8.0
Bihar,6650.0,4409.0,40.0
Chandigarh,354.0,296.0,6.0
Chhattisgarh,1756.0,890.0,8.0
Dadra and Nagar Haveli and Daman and Diu,36.0,5.0,0.0
Delhi,42829.0,16427.0,1400.0
Goa,592.0,85.0,0.0
Gujarat,24055.0,16664.0,1505.0
Haryana,7722.0,3565.0,100.0
Himachal Pradesh,556.0,353.0,8.0
Jammu and Kashmir,5220.0,2604.0,62.0
Jharkhand,1763.0,905.0,8.0
Karnataka,7213.0,4135.0,89.0
Kerala,2543.0,1175.0,20.0
Ladakh,555.0,82.0,1.0
Madhya Pradesh,10935.0,7903.0,465.0
Maharashtra,110744.0,56049.0,4128.0
Manipur,490.0,151.0,0.0
Meghalaya,44.0,25.0,1.0
Mizoram,117.0,1.0,0.0
Nagaland,177.0,92.0,0.0
Odisha,4055.0,2854.0,11.0
Puducherry,202.0,95.0,5.0
Punjab,3267.0,2443.0,71.0
Rajasthan,12981.0,9785.0,301.0
Sikkim,68.0,4.0,0.0
Tamil Nadu,46504.0,25344.0,479.0
Telangana,5193.0,2766.0,187.0
Tripura,1086.0,433.0,1.0
Uttarakhand,1845.0,1189.0,24.0
Uttar Pradesh,13615.0,8268.0,399.0
West Bengal,11494.0,5494.0,485.0
National Total,335407.0,180013.0,9900.0
