Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,48.0,37.0,0.0
Andhra Pradesh,8999.0,4331.0,106.0
Arunachal Pradesh,135.0,15.0,0.0
Assam,5388.0,3360.0,9.0
Bihar,7612.0,5580.0,53.0
Chandigarh,406.0,316.0,6.0
Chhattisgarh,2275.0,1447.0,11.0
Dadra and Nagar Haveli and Daman and Diu,88.0,26.0,0.0
Delhi,59746.0,33013.0,2175.0
Goa,754.0,129.0,0.0
Gujarat,27260.0,19349.0,1663.0
Haryana,10635.0,5557.0,160.0
Himachal Pradesh,673.0,425.0,8.0
Jammu and Kashmir,5956.0,3382.0,82.0
Jharkhand,2073.0,1406.0,11.0
Karnataka,9150.0,5618.0,137.0
Kerala,3172.0,1661.0,21.0
Ladakh,837.0,134.0,1.0
Madhya Pradesh,11903.0,9015.0,515.0
Maharashtra,132075.0,65744.0,6170.0
Manipur,841.0,250.0,0.0
Meghalaya,44.0,33.0,1.0
Mizoram,141.0,9.0,0.0
Nagaland,211.0,141.0,0.0
Odisha,5160.0,3720.0,14.0
Puducherry,366.0,140.0,8.0
Punjab,4074.0,2700.0,99.0
Rajasthan,14930.0,11597.0,349.0
Sikkim,78.0,25.0,0.0
Tamil Nadu,59377.0,32754.0,757.0
Telangana,7802.0,3731.0,210.0
Tripura,1221.0,759.0,1.0
Uttarakhand,2344.0,1500.0,27.0
Uttar Pradesh,17731.0,10995.0,550.0
West Bengal,13945.0,8297.0,555.0
National Total,417450.0,237196.0,13699.0
