Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,259.0,174.0,0.0
Andhra Pradesh,80858.0,39935.0,933.0
Arunachal Pradesh,1056.0,392.0,3.0
Assam,29921.0,21761.0,76.0
Bihar,33926.0,22343.0,220.0
Chandigarh,823.0,535.0,13.0
Chhattisgarh,6731.0,4567.0,36.0
Dadra and Nagar Haveli and Daman and Diu,815.0,512.0,2.0
Delhi,128389.0,110931.0,3777.0
Goa,4540.0,2865.0,29.0
Gujarat,53545.0,38849.0,2278.0
Haryana,29755.0,22953.0,382.0
Himachal Pradesh,1954.0,1145.0,11.0
Jammu and Kashmir,16782.0,9217.0,296.0
Jharkhand,7493.0,3307.0,70.0
Karnataka,85870.0,31347.0,1724.0
Kerala,16995.0,7562.0,54.0
Ladakh,1246.0,1035.0,2.0
Madhya Pradesh,26210.0,17866.0,791.0
Maharashtra,357117.0,199967.0,13132.0
Manipur,2146.0,1491.0,0.0
Meghalaya,588.0,87.0,5.0
Mizoram,361.0,183.0,0.0
Nagaland,1239.0,537.0,1.0
Odisha,22693.0,15201.0,120.0
Puducherry,2515.0,1483.0,35.0
Punjab,12216.0,8096.0,282.0
Rajasthan,34178.0,24547.0,602.0
Sikkim,477.0,142.0,0.0
Tamil Nadu,199749.0,143297.0,3320.0
Telangana,52466.0,40334.0,455.0
Tripura,3759.0,2131.0,11.0
Uttarakhand,5445.0,3399.0,60.0
Uttar Pradesh,60771.0,37712.0,1348.0
West Bengal,53973.0,33529.0,1290.0
National Total,1336861.0,849432.0,31358.0
