Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2647.0,1709.0,53.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,203.0,54.0,4.0
Bihar,1982.0,593.0,11.0
Chandigarh,217.0,139.0,3.0
Chhattisgarh,128.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,11659.0,5567.0,194.0
Goa,52.0,7.0,0.0
Gujarat,12905.0,5488.0,773.0
Haryana,1031.0,681.0,15.0
Himachal Pradesh,152.0,59.0,3.0
Jammu and Kashmir,1449.0,684.0,20.0
Jharkhand,290.0,129.0,3.0
Karnataka,1605.0,571.0,41.0
Kerala,690.0,510.0,4.0
Ladakh,44.0,43.0,0.0
Madhya Pradesh,5981.0,2843.0,270.0
Maharashtra,41642.0,11726.0,1454.0
Manipur,25.0,2.0,0.0
Meghalaya,14.0,12.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,1103.0,393.0,7.0
Puducherry,20.0,10.0,0.0
Punjab,2028.0,1819.0,39.0
Rajasthan,6227.0,3485.0,151.0
Tamil Nadu,13967.0,6282.0,94.0
Telangana,1699.0,1035.0,45.0
Tripura,173.0,148.0,0.0
Uttarakhand,146.0,54.0,1.0
Uttar Pradesh,5515.0,3204.0,138.0
West Bengal,3197.0,1193.0,259.0
National Total,116827.0,48534.0,3583.0
