Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,17.0,0.0
Andhra Pradesh,1583.0,488.0,33.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,43.0,32.0,1.0
Bihar,482.0,117.0,4.0
Chandigarh,94.0,19.0,0.0
Chhattisgarh,43.0,36.0,0.0
Delhi,4122.0,1256.0,64.0
Goa,7.0,7.0,0.0
Gujarat,5055.0,896.0,262.0
Haryana,394.0,227.0,4.0
Himachal Pradesh,40.0,33.0,1.0
Jammu and Kashmir,666.0,254.0,8.0
Jharkhand,115.0,22.0,3.0
Karnataka,606.0,282.0,25.0
Kerala,500.0,400.0,4.0
Ladakh,40.0,17.0,0.0
Madhya Pradesh,2846.0,798.0,156.0
Maharashtra,12296.0,2000.0,521.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,0.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,160.0,56.0,1.0
Puducherry,8.0,5.0,0.0
Punjab,772.0,112.0,20.0
Rajasthan,2772.0,1121.0,65.0
Tamil Nadu,2757.0,1341.0,29.0
Telangana,1063.0,458.0,28.0
Tripura,4.0,2.0,0.0
Uttarakhand,59.0,39.0,0.0
Uttar Pradesh,2626.0,698.0,43.0
West Bengal,922.0,151.0,33.0
National Total,40124.0,10887.0,1306.0
