Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,50.0,40.0,0.0
Andhra Pradesh,10002.0,4599.0,119.0
Arunachal Pradesh,148.0,22.0,0.0
Assam,5831.0,3762.0,9.0
Bihar,8153.0,6104.0,56.0
Chandigarh,418.0,322.0,6.0
Chhattisgarh,2362.0,1553.0,12.0
Dadra and Nagar Haveli and Daman and Diu,120.0,29.0,0.0
Delhi,66602.0,39313.0,2301.0
Goa,909.0,205.0,1.0
Gujarat,28371.0,20513.0,1710.0
Haryana,11520.0,6498.0,178.0
Himachal Pradesh,775.0,443.0,8.0
Jammu and Kashmir,6236.0,3642.0,87.0
Jharkhand,2185.0,1520.0,11.0
Karnataka,9721.0,6004.0,150.0
Kerala,3451.0,1809.0,22.0
Ladakh,932.0,148.0,1.0
Madhya Pradesh,12261.0,9335.0,525.0
Maharashtra,139010.0,69631.0,6531.0
Manipur,921.0,258.0,0.0
Meghalaya,46.0,37.0,1.0
Mizoram,142.0,9.0,0.0
Nagaland,330.0,141.0,0.0
Odisha,5470.0,3988.0,17.0
Puducherry,402.0,165.0,9.0
Punjab,4397.0,3047.0,105.0
Rajasthan,15627.0,12213.0,365.0
Sikkim,79.0,29.0,0.0
Tamil Nadu,64603.0,35339.0,833.0
Telangana,9553.0,4224.0,220.0
Tripura,1259.0,807.0,1.0
Uttarakhand,2535.0,1602.0,30.0
Uttar Pradesh,18893.0,12116.0,588.0
West Bengal,14728.0,9218.0,580.0
National Total,448042.0,258685.0,14476.0
