Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,33.0,11.0,0.0
Andhra Pradesh,1259.0,258.0,31.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,38.0,27.0,1.0
Bihar,346.0,57.0,2.0
Chandigarh,40.0,17.0,0.0
Chhattisgarh,37.0,32.0,0.0
Delhi,3108.0,877.0,54.0
Goa,7.0,7.0,0.0
Gujarat,3548.0,394.0,162.0
Haryana,296.0,183.0,3.0
Himachal Pradesh,40.0,22.0,1.0
Jammu and Kashmir,546.0,164.0,7.0
Jharkhand,103.0,17.0,3.0
Karnataka,520.0,198.0,20.0
Kerala,482.0,355.0,4.0
Ladakh,22.0,16.0,0.0
Madhya Pradesh,2368.0,361.0,113.0
Maharashtra,8590.0,1282.0,369.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,0.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,118.0,37.0,1.0
Puducherry,8.0,3.0,0.0
Punjab,313.0,71.0,18.0
Rajasthan,2262.0,669.0,46.0
Tamil Nadu,1937.0,1101.0,24.0
Telangana,1004.0,321.0,26.0
Tripura,2.0,2.0,0.0
Uttarakhand,51.0,33.0,0.0
Uttar Pradesh,2043.0,400.0,31.0
West Bengal,697.0,109.0,20.0
National Total,29834.0,7027.0,937.0
