Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2407.0,1456.0,50.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,101.0,41.0,2.0
Bihar,1262.0,475.0,8.0
Chandigarh,191.0,51.0,3.0
Chhattisgarh,86.0,59.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,10054.0,4485.0,160.0
Goa,29.0,7.0,0.0
Gujarat,11379.0,4499.0,659.0
Haryana,910.0,562.0,14.0
Himachal Pradesh,80.0,44.0,3.0
Jammu and Kashmir,1183.0,575.0,13.0
Jharkhand,223.0,113.0,3.0
Karnataka,1147.0,509.0,37.0
Kerala,601.0,497.0,4.0
Ladakh,43.0,24.0,0.0
Madhya Pradesh,4977.0,2403.0,248.0
Maharashtra,33053.0,7688.0,1198.0
Manipur,7.0,2.0,0.0
Meghalaya,13.0,11.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,828.0,220.0,4.0
Puducherry,13.0,9.0,1.0
Punjab,1964.0,1366.0,35.0
Rajasthan,5202.0,2992.0,131.0
Tamil Nadu,11224.0,4172.0,78.0
Telangana,1551.0,992.0,34.0
Tripura,167.0,85.0,0.0
Uttarakhand,92.0,52.0,1.0
Uttar Pradesh,4259.0,2441.0,104.0
West Bengal,2677.0,959.0,238.0
National Total,95759.0,36824.0,3029.0
