Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2757.0,1809.0,56.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,329.0,55.0,4.0
Bihar,2380.0,653.0,11.0
Chandigarh,225.0,179.0,3.0
Chhattisgarh,214.0,64.0,0.0
Dadra and Nagar Haveli and Daman and Diu,2.0,0.0,0.0
Delhi,12910.0,6267.0,231.0
Goa,55.0,16.0,0.0
Gujarat,13664.0,6169.0,829.0
Haryana,1131.0,750.0,16.0
Himachal Pradesh,185.0,61.0,3.0
Jammu and Kashmir,1569.0,774.0,21.0
Jharkhand,350.0,141.0,4.0
Karnataka,1959.0,608.0,42.0
Kerala,795.0,515.0,4.0
Ladakh,49.0,43.0,0.0
Madhya Pradesh,6371.0,3267.0,281.0
Maharashtra,47190.0,13404.0,1577.0
Manipur,29.0,4.0,0.0
Meghalaya,14.0,12.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,1269.0,497.0,7.0
Puducherry,26.0,10.0,0.0
Punjab,2045.0,1870.0,39.0
Rajasthan,6742.0,3786.0,160.0
Sikkim,1.0,0.0,0.0
Tamil Nadu,15512.0,7491.0,103.0
Telangana,1813.0,1065.0,49.0
Tripura,189.0,153.0,0.0
Uttarakhand,244.0,56.0,2.0
Uttar Pradesh,6017.0,3406.0,155.0
West Bengal,3459.0,1281.0,269.0
National Total,129530.0,54441.0,3867.0
