Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,15.0,0.0
Andhra Pradesh,1332.0,287.0,31.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,38.0,27.0,1.0
Bihar,383.0,64.0,2.0
Chandigarh,56.0,17.0,0.0
Chhattisgarh,38.0,34.0,0.0
Delhi,3314.0,1078.0,54.0
Goa,7.0,7.0,0.0
Gujarat,3774.0,434.0,181.0
Haryana,310.0,209.0,3.0
Himachal Pradesh,40.0,25.0,1.0
Jammu and Kashmir,565.0,176.0,8.0
Jharkhand,105.0,19.0,3.0
Karnataka,532.0,215.0,20.0
Kerala,486.0,359.0,4.0
Ladakh,22.0,16.0,0.0
Madhya Pradesh,2561.0,377.0,119.0
Maharashtra,9318.0,1388.0,400.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,0.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,119.0,38.0,1.0
Puducherry,8.0,3.0,0.0
Punjab,322.0,71.0,19.0
Rajasthan,2364.0,768.0,51.0
Tamil Nadu,2058.0,1168.0,25.0
Telangana,1012.0,367.0,26.0
Tripura,2.0,2.0,0.0
Uttarakhand,54.0,34.0,0.0
Uttar Pradesh,2115.0,477.0,36.0
West Bengal,725.0,119.0,22.0
National Total,31709.0,7797.0,1008.0
