Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2602.0,1640.0,53.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,170.0,48.0,4.0
Bihar,1674.0,571.0,10.0
Chandigarh,202.0,57.0,3.0
Chhattisgarh,115.0,59.0,0.0
Dadra and Nagar Haveli,1.0,0.0,0.0
Delhi,11088.0,5192.0,176.0
Goa,50.0,7.0,0.0
Gujarat,12537.0,5219.0,749.0
Haryana,993.0,648.0,14.0
Himachal Pradesh,110.0,54.0,3.0
Jammu and Kashmir,1390.0,678.0,18.0
Jharkhand,231.0,127.0,3.0
Karnataka,1462.0,556.0,41.0
Kerala,666.0,502.0,4.0
Ladakh,44.0,43.0,0.0
Madhya Pradesh,5735.0,2733.0,267.0
Maharashtra,39297.0,10318.0,1390.0
Manipur,25.0,2.0,0.0
Meghalaya,14.0,12.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,1052.0,307.0,6.0
Puducherry,18.0,9.0,0.0
Punjab,2005.0,1794.0,38.0
Rajasthan,6015.0,3404.0,147.0
Tamil Nadu,13191.0,5882.0,87.0
Telangana,1661.0,1015.0,40.0
Tripura,173.0,133.0,0.0
Uttarakhand,122.0,53.0,1.0
Uttar Pradesh,5175.0,3066.0,127.0
West Bengal,3103.0,1136.0,253.0
National Total,110956.0,45300.0,3435.0
