Region,Confirmed,Recovered,Deceased
Andaman and Nicobar Islands,90.0,46.0,0.0
Andhra Pradesh,13891.0,6232.0,180.0
Arunachal Pradesh,187.0,61.0,1.0
Assam,7752.0,5333.0,11.0
Bihar,9640.0,7390.0,62.0
Chandigarh,435.0,349.0,6.0
Chhattisgarh,2761.0,2173.0,13.0
Dadra and Nagar Haveli and Daman and Diu,203.0,77.0,0.0
Delhi,85161.0,56235.0,2680.0
Goa,1198.0,478.0,3.0
Gujarat,31938.0,23240.0,1827.0
Haryana,14210.0,9502.0,232.0
Himachal Pradesh,942.0,556.0,9.0
Jammu and Kashmir,7237.0,4585.0,95.0
Jharkhand,2426.0,1845.0,15.0
Karnataka,14295.0,7683.0,226.0
Kerala,4189.0,2152.0,22.0
Ladakh,964.0,616.0,1.0
Madhya Pradesh,13370.0,10199.0,564.0
Maharashtra,169883.0,88960.0,7610.0
Manipur,1227.0,494.0,0.0
Meghalaya,47.0,42.0,1.0
Mizoram,148.0,55.0,0.0
Nagaland,434.0,168.0,0.0
Odisha,6859.0,4946.0,23.0
Puducherry,619.0,221.0,10.0
Punjab,5418.0,3764.0,138.0
Rajasthan,17660.0,13618.0,405.0
Sikkim,88.0,50.0,0.0
Tamil Nadu,86224.0,47749.0,1141.0
Telangana,15394.0,5582.0,253.0
Tripura,1380.0,1085.0,1.0
Uttarakhand,2831.0,2111.0,39.0
Uttar Pradesh,22828.0,15506.0,672.0
West Bengal,17907.0,11719.0,653.0
National Total,559836.0,334822.0,16893.0
