Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,116.0,54.0,0.0
Andhra Pradesh,16934.0,7632.0,206.0
Arunachal Pradesh,252.0,75.0,1.0
Assam,9673.0,6349.0,14.0
Bihar,10954.0,8214.0,80.0
Chandigarh,457.0,393.0,6.0
Chhattisgarh,3065.0,2437.0,14.0
Dadra and Nagar Haveli and Daman and Diu,257.0,96.0,0.0
Delhi,94695.0,65624.0,2923.0
Goa,1482.0,734.0,4.0
Gujarat,34600.0,24933.0,1904.0
Haryana,16003.0,11691.0,255.0
Himachal Pradesh,1033.0,667.0,10.0
Jammu and Kashmir,8019.0,5075.0,119.0
Jharkhand,2695.0,2001.0,15.0
Karnataka,19710.0,8805.0,293.0
Kerala,4964.0,2841.0,25.0
Ladakh,1001.0,777.0,1.0
Madhya Pradesh,14297.0,11049.0,593.0
Maharashtra,192990.0,104687.0,8376.0
Manipur,1316.0,639.0,0.0
Meghalaya,62.0,43.0,1.0
Mizoram,162.0,126.0,0.0
Nagaland,539.0,228.0,0.0
Odisha,8106.0,5705.0,29.0
Puducherry,802.0,331.0,12.0
Punjab,5937.0,4266.0,157.0
Rajasthan,19052.0,15281.0,440.0
Sikkim,102.0,53.0,0.0
Tamil Nadu,102721.0,58378.0,1385.0
Telangana,20462.0,10195.0,283.0
Tripura,1525.0,1199.0,1.0
Uttarakhand,3048.0,2481.0,42.0
Uttar Pradesh,25797.0,17597.0,749.0
West Bengal,20488.0,13571.0,717.0
National Total,643316.0,394227.0,18655.0
