Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,119.0,66.0,0.0
Andhra Pradesh,17699.0,8008.0,218.0
Arunachal Pradesh,259.0,76.0,1.0
Assam,10668.0,6657.0,14.0
Bihar,11700.0,8686.0,89.0
Chandigarh,460.0,395.0,6.0
Chhattisgarh,3161.0,2549.0,14.0
Dadra and Nagar Haveli and Daman and Diu,271.0,96.0,0.0
Delhi,97200.0,68256.0,3004.0
Goa,1684.0,825.0,6.0
Gujarat,35312.0,25406.0,1925.0
Haryana,16548.0,12257.0,260.0
Himachal Pradesh,1046.0,704.0,11.0
Jammu and Kashmir,8246.0,5143.0,127.0
Jharkhand,2739.0,2035.0,17.0
Karnataka,21549.0,9244.0,335.0
Kerala,5204.0,3048.0,25.0
Ladakh,1005.0,826.0,1.0
Madhya Pradesh,14604.0,11234.0,598.0
Maharashtra,200064.0,108082.0,8671.0
Manipur,1325.0,667.0,0.0
Meghalaya,62.0,43.0,1.0
Mizoram,164.0,130.0,0.0
Nagaland,563.0,228.0,0.0
Odisha,8601.0,5934.0,34.0
Puducherry,802.0,331.0,12.0
Punjab,6109.0,4306.0,162.0
Rajasthan,19532.0,15640.0,447.0
Sikkim,103.0,58.0,0.0
Tamil Nadu,107001.0,60592.0,1450.0
Telangana,22312.0,11537.0,288.0
Tripura,1546.0,1202.0,1.0
Uttarakhand,3093.0,2502.0,42.0
Uttar Pradesh,26554.0,18154.0,773.0
West Bengal,21231.0,14166.0,736.0
National Total,668536.0,409083.0,19268.0
