Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,32.0,0.0
Andhra Pradesh,1777.0,729.0,36.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,45.0,32.0,1.0
Bihar,542.0,188.0,4.0
Chandigarh,120.0,21.0,1.0
Chhattisgarh,59.0,36.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,5532.0,1542.0,65.0
Goa,7.0,7.0,0.0
Gujarat,6625.0,1500.0,396.0
Haryana,594.0,260.0,7.0
Himachal Pradesh,45.0,38.0,2.0
Jammu and Kashmir,775.0,322.0,8.0
Jharkhand,127.0,37.0,3.0
Karnataka,693.0,354.0,29.0
Kerala,503.0,469.0,4.0
Ladakh,41.0,17.0,0.0
Madhya Pradesh,3138.0,1099.0,185.0
Maharashtra,16758.0,3094.0,651.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,10.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,185.0,61.0,2.0
Puducherry,9.0,6.0,0.0
Punjab,1516.0,135.0,27.0
Rajasthan,3317.0,1596.0,92.0
Tamil Nadu,4829.0,1516.0,35.0
Telangana,1107.0,628.0,29.0
Tripura,43.0,2.0,0.0
Uttarakhand,61.0,39.0,1.0
Uttar Pradesh,2998.0,1130.0,60.0
West Bengal,1456.0,364.0,144.0
National Total,52952.0,15267.0,1783.0
