Region,Confirmed,Recovered,Deceased
Andhra Pradesh,432.0,11.0,7.0
Andaman and Nicobar Islands,11.0,10.0,0.0
Arunachal Pradesh,1.0,0.0,0.0
Assam,32.0,0.0,1.0
Bihar,64.0,26.0,1.0
Chandigarh,21.0,7.0,0.0
Chhattisgarh,31.0,10.0,0.0
Delhi,1154.0,27.0,24.0
Goa,7.0,5.0,0.0
Gujarat,539.0,47.0,26.0
Haryana,185.0,29.0,3.0
Himachal Pradesh,32.0,13.0,1.0
Jammu and Kashmir,245.0,6.0,4.0
Jharkhand,19.0,0.0,2.0
Karnataka,247.0,59.0,6.0
Kerala,376.0,179.0,3.0
Ladakh,15.0,10.0,0.0
Madhya Pradesh,604.0,44.0,43.0
Maharashtra,1985.0,217.0,149.0
Manipur,2.0,1.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,54.0,12.0,1.0
Puducherry,7.0,1.0,0.0
Punjab,167.0,14.0,11.0
Rajasthan,812.0,21.0,3.0
Tamil Nadu,1075.0,50.0,11.0
Telangana,562.0,100.0,16.0
Tripura,2.0,0.0,0.0
Uttarakhand,35.0,5.0,0.0
Uttar Pradesh,483.0,47.0,5.0
West Bengal,152.0,29.0,7.0
National Total,9352.0,980.0,324.0
