Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,1887.0,842.0,41.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,59.0,34.0,1.0
Bihar,571.0,297.0,5.0
Chandigarh,150.0,21.0,1.0
Chhattisgarh,59.0,38.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,6318.0,2020.0,68.0
Goa,7.0,7.0,0.0
Gujarat,7402.0,1872.0,449.0
Haryana,647.0,279.0,8.0
Himachal Pradesh,50.0,38.0,2.0
Jammu and Kashmir,823.0,364.0,9.0
Jharkhand,132.0,52.0,3.0
Karnataka,753.0,376.0,30.0
Kerala,503.0,484.0,4.0
Ladakh,42.0,17.0,0.0
Madhya Pradesh,3341.0,1349.0,200.0
Maharashtra,19063.0,3470.0,731.0
Manipur,2.0,2.0,0.0
Meghalaya,12.0,10.0,1.0
Mizoram,1.0,0.0,0.0
Odisha,271.0,63.0,2.0
Puducherry,9.0,6.0,0.0
Punjab,1731.0,152.0,29.0
Rajasthan,3579.0,1916.0,101.0
Tamil Nadu,6009.0,1605.0,40.0
Telangana,1133.0,700.0,29.0
Tripura,118.0,2.0,0.0
Uttarakhand,63.0,46.0,1.0
Uttar Pradesh,3214.0,1387.0,66.0
West Bengal,1678.0,364.0,160.0
National Total,59662.0,17847.0,1981.0
