Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,5070.0,2802.0,77.0
Arunachal Pradesh,57.0,1.0,0.0
Assam,2937.0,1085.0,4.0
Bihar,5459.0,2864.0,32.0
Chandigarh,323.0,286.0,5.0
Chhattisgarh,1240.0,386.0,6.0
Dadra and Nagar Haveli and Daman and Diu,22.0,2.0,0.0
Delhi,31309.0,11861.0,905.0
Goa,359.0,67.0,0.0
Gujarat,21014.0,14365.0,1313.0
Haryana,5209.0,2134.0,45.0
Himachal Pradesh,445.0,249.0,5.0
Jammu and Kashmir,4346.0,1506.0,48.0
Jharkhand,1411.0,559.0,8.0
Karnataka,5921.0,2604.0,66.0
Kerala,2096.0,848.0,16.0
Ladakh,108.0,52.0,1.0
Madhya Pradesh,9849.0,6729.0,420.0
Maharashtra,90787.0,42638.0,3289.0
Manipur,304.0,61.0,0.0
Meghalaya,43.0,13.0,1.0
Mizoram,88.0,1.0,0.0
Nagaland,127.0,10.0,0.0
Odisha,3140.0,2133.0,9.0
Puducherry,127.0,52.0,0.0
Punjab,2719.0,2167.0,55.0
Rajasthan,11245.0,8328.0,255.0
Sikkim,13.0,0.0,0.0
Tamil Nadu,34914.0,18325.0,307.0
Telangana,3920.0,1809.0,148.0
Tripura,864.0,192.0,1.0
Uttarakhand,1537.0,755.0,13.0
Uttar Pradesh,11335.0,6669.0,301.0
West Bengal,8985.0,3620.0,415.0
National Total,267356.0,135206.0,7745.0
