Region,Confirmed,Recovered/Migrated,Deceased
Andhra Pradesh,23.0,1.0,0.0
Andaman and Nicobar Islands,9.0,0.0,0.0
Bihar,15.0,0.0,1.0
Chandigarh,8.0,0.0,0.0
Chhattisgarh,7.0,0.0,0.0
Delhi,87.0,6.0,2.0
Goa,5.0,0.0,0.0
Gujarat,69.0,1.0,6.0
Haryana,36.0,18.0,0.0
Himachal Pradesh,3.0,0.0,1.0
Jammu and Kashmir,48.0,2.0,2.0
Karnataka,83.0,5.0,3.0
Kerala,202.0,19.0,1.0
Ladakh,13.0,3.0,0.0
Madhya Pradesh,47.0,0.0,3.0
Maharashtra,198.0,25.0,8.0
Manipur,1.0,0.0,0.0
Mizoram,1.0,0.0,0.0
Odisha,3.0,0.0,0.0
Puducherry,1.0,0.0,0.0
Punjab,38.0,1.0,1.0
Rajasthan,59.0,3.0,0.0
Tamil Nadu,67.0,4.0,1.0
Telengana,71.0,1.0,1.0
Uttarakhand,7.0,2.0,0.0
Uttar Pradesh,82.0,11.0,0.0
West Bengal,22.0,0.0,1.0
National Total,1205.0,102.0,31.0
