Region,Confirmed,Recovered/Migrated,Deceased
Andaman and Nicobar Islands,33.0,33.0,0.0
Andhra Pradesh,2355.0,1353.0,49.0
Arunachal Pradesh,1.0,1.0,0.0
Assam,92.0,41.0,2.0
Bihar,1179.0,453.0,7.0
Chandigarh,191.0,51.0,3.0
Chhattisgarh,67.0,56.0,0.0
Dadra and Nagar Haveli and Daman and Diu,1.0,0.0,0.0
Delhi,9333.0,3926.0,129.0
Goa,17.0,7.0,0.0
Gujarat,10988.0,4308.0,625.0
Haryana,887.0,514.0,13.0
Himachal Pradesh,78.0,43.0,3.0
Jammu and Kashmir,1121.0,542.0,12.0
Jharkhand,217.0,113.0,3.0
Karnataka,1092.0,496.0,36.0
Kerala,587.0,495.0,4.0
Ladakh,43.0,22.0,0.0
Madhya Pradesh,4789.0,2315.0,243.0
Maharashtra,30706.0,7088.0,1135.0
Manipur,7.0,2.0,0.0
Meghalaya,13.0,11.0,1.0
Mizoram,1.0,1.0,0.0
Odisha,737.0,196.0,3.0
Puducherry,13.0,9.0,1.0
Punjab,1946.0,1257.0,32.0
Rajasthan,4960.0,2839.0,126.0
Tamil Nadu,10585.0,3538.0,74.0
Telangana,1509.0,971.0,34.0
Tripura,167.0,64.0,0.0
Uttarakhand,88.0,51.0,1.0
Uttar Pradesh,4258.0,2441.0,104.0
West Bengal,2576.0,872.0,232.0
National Total,90637.0,34109.0,2872.0
